PriceKey,ProductKey,PV1,PV2,PV3,PV4,PV5
4884,11505116,55.24,55.24,55.24,55.24,55.24
4885,11505214,21.9,21.9,21.9,21.9,21.9
4886,11505221,31.3,31.3,31.3,31.3,31.3
4887,11505375,55.77,55.77,55.77,55.77,55.77
4888,11505410,26.27,26.27,26.27,26.27,26.27
4889,11505424,7.99,7.99,7.99,7.99,7.99
4890,11505431,4.89,4.89,4.89,4.89,4.89
4891,11505445,8.5,8.5,8.5,8.5,8.5
4892,11505473,25.9,25.9,25.9,25.9,25.9
4893,11505494,14.9,14.9,14.9,14.9,14.9
4894,11505592,179,179,179,179,179
4895,11505690,10.9,10.9,10.9,10.9,10.9
4896,11505704,14.9,14.9,14.9,14.9,14.9
4897,11505760,5.89,5.89,5.89,5.89,5.89
4898,11505781,23.5,23.5,23.5,23.5,23.5
4899,11505795,30.5,30.5,30.5,30.5,30.5
4900,11505802,37,37,37,37,37
4901,11505816,41,41,41,41,41
4902,11505823,41,41,41,41,41
4903,11505830,18.5,18.5,18.5,18.5,18.5
4904,11505844,19.9,19.9,19.9,19.9,19.9
4905,11505893,14.5,14.5,14.5,14.5,14.5
4906,11505900,14.5,14.5,14.5,14.5,14.5
4907,11505914,12.5,12.5,12.5,12.5,12.5
4908,11505942,7.89,7.89,7.89,7.89,7.89
4909,11505970,18.9,18.9,18.9,18.9,18.9
4910,11505991,32,32,32,32,32
4911,11506005,39,39,39,39,39
4912,11506012,47,47,47,47,47
4913,11506033,57,57,57,57,57
4914,11506054,22.9,22.9,22.9,22.9,22.9
4915,11506103,16.5,16.5,16.5,16.5,16.5
4916,11506110,16.5,16.5,16.5,16.5,16.5
4917,11506236,6.49,6.49,6.49,6.49,6.49
4918,11506250,8.59,8.59,8.59,8.59,8.59
4919,11506306,14.9,14.9,14.9,14.9,14.9
4920,11506355,17.9,17.9,17.9,17.9,17.9
4921,11506376,14.5,14.5,14.5,14.5,14.5
4922,11506404,140,140,140,140,140
4923,11506411,154,154,154,154,154
4924,11506425,170,170,170,170,170
4925,11506495,130,130,130,130,130
4926,11506502,150,150,150,150,150
4927,11506894,112,112,112,112,112
4928,11506915,112,112,112,112,112
4929,11506936,112,112,112,112,112
4930,11506964,112,112,112,112,112
4931,11506985,112,112,112,112,112
4932,11507160,3.7,3.7,3.7,3.7,3.7
4933,11507174,9.1,9.1,9.1,9.1,9.1
4934,11507181,9.1,9.1,9.1,9.1,9.1
4935,11507195,9.5,9.5,9.5,9.5,9.5
4936,11507202,9.5,9.5,9.5,9.5,9.5
4937,11507216,11,11,11,11,11
4938,11507223,17.5,17.5,17.5,17.5,17.5
4939,11507454,389,389,389,389,388
4940,11507545,469,469,469,469,469
4941,11507552,779,779,779,779,778
4942,11507573,499,499,499,499,496
4943,11507601,710,710,710,710,710
4944,11507615,549,549,549,549,549
4945,11507622,627,627,627,627,627
4946,11507720,64.9,64.9,64.9,64.9,64.9
4947,11508154,9.85,9.85,9.85,9.85,9.85
4948,11509211,248,248,248,248,248
4949,11509554,219,219,219,219,219
4950,11509596,69.8,69.8,69.8,69.8,69.8
4951,11509603,2.69,2.69,2.69,2.69,2.69
4952,11509694,8.1,8.1,8.1,8.1,8.1
4953,11509701,9.49,9.49,9.49,9.49,9.49
4954,11509750,8.99,8.99,8.99,8.99,8.99
4955,11509764,8.99,8.99,8.99,8.99,8.99
4956,11509995,37.9,37.9,37.9,37.9,37.9
4957,11510016,37.9,37.9,37.9,37.9,37.9
4958,11510023,7.3,7.3,7.3,7.3,7.3
4959,11510093,15.3,15.3,15.3,15.3,15.3
4960,11510100,17.24,17.24,17.24,17.24,17.24
4961,11510114,20.17,20.17,20.17,20.17,20.17
4962,11510121,21.23,21.23,21.23,21.23,21.23
4963,11510135,15.61,15.61,15.61,15.61,15.61
4964,11510142,19.92,19.92,19.92,19.92,19.92
4965,11510156,11.5,11.5,11.5,11.5,11.5
4966,11510184,5.06,5.06,5.06,5.06,5.06
4967,11510310,27,27,27,27,27
4968,11510366,28.61,28.61,28.61,28.61,28.61
4969,11510373,96.34,96.34,96.34,96.34,96.34
4970,11510394,109.3,109.3,109.3,109.3,109.3
4971,11510401,75.08,75.08,75.08,75.08,75.08
4972,11510415,67.54,67.54,67.54,67.54,67.54
4973,11510450,49.9,49.9,49.9,49.9,49.9
4974,11511234,65.87,65.87,65.87,65.87,65.87
4975,11511255,69.13,69.13,69.13,69.13,69.13
4976,11511283,56.66,56.66,56.66,56.66,56.66
4977,11511325,9.99,9.99,9.99,9.99,9.99
4978,11511332,9.99,9.99,9.99,9.99,9.99
4979,11511346,9.99,9.99,9.99,9.99,9.99
4980,11511353,18.9,18.9,18.9,18.9,18.9
4981,11511360,21.5,21.5,21.5,21.5,21.5
4982,11512011,55.3,55.3,55.3,55.3,55.3
4983,11512032,99.9,99.9,99.9,99.9,99.9
4984,11512046,109,109,109,109,109
4985,11512053,201.9,201.9,201.9,201.9,201.9
4986,11512060,223.9,223.9,223.9,223.9,223.9
4987,11512074,431,431,431,431,431
4988,11512081,699,699,699,699,699
4989,11512095,114.9,114.9,114.9,114.9,114.9
4990,11512102,124.9,124.9,124.9,124.9,124.9
4991,11512123,95,95,95,95,95
4992,11512130,106,106,106,106,106
4993,11512200,91,91,91,91,91
4994,11512683,8.49,8.49,8.49,8.49,8.49
4995,11512970,14.9,14.9,14.9,14.9,14.9
4996,11512991,12.9,12.9,12.9,12.9,12.9
4997,11513012,14.9,14.9,14.9,14.9,14.9
4998,11514965,65,65,65,65,65
4999,11515112,49,49,49,49,49
5000,11515294,30.9,30.9,30.9,30.9,30.9
5001,11515315,29.64,29.64,29.64,29.64,29.64
5002,11515364,6.92,6.92,6.92,6.92,6.92
5003,11515406,6.92,6.92,6.92,6.92,6.92
5004,11515665,75,75,75,75,75
5005,11515714,22.8,22.8,22.8,22.8,22.8
5006,11516141,479,479,479,479,479
5007,11516183,419,419,419,419,419
5008,11516211,220,220,220,220,220
5009,11516246,259,259,259,259,259
5010,11516253,139,139,139,139,139
5011,11516435,3.2,3.2,3.2,3.2,3.2
5012,11516792,19.4,19.4,19.4,19.4,19.4
5013,11516862,579,579,579,579,579
5014,11516876,579,579,579,579,579
5015,11516883,609,609,609,609,609
5016,11516890,609,609,609,609,609
5017,11516904,649,649,649,649,649
5018,11516911,649,649,649,649,649
5019,11517065,1199,1199,1199,1199,1199
5020,11517072,1199,1199,1199,1199,1199
5021,11517541,249,249,249,249,249
5022,11517555,249,249,249,249,249
5023,11517562,319,319,319,319,319
5024,11517583,389,389,389,389,389
5025,11517590,389,389,389,389,389
5026,11517632,404,404,404,404,404
5027,11517730,519,519,519,519,519
5028,11517744,649,649,649,649,649
5029,11517765,674,674,674,674,674
5030,11517842,16.8,16.8,16.8,16.8,16.8
5031,11517863,133.8,133.8,133.8,133.8,133.8
5032,11518374,55,55,55,55,55
5033,11518451,14.9,14.9,14.9,14.9,14.9
5034,11518465,14.9,14.9,14.9,14.9,14.9
5035,11518605,86,86,86,86,86
5036,11518773,474,474,474,474,474
5037,11518794,474,474,474,474,474
5038,11519102,72.68,72.68,72.68,72.68,72.68
5039,11519116,51.83,51.83,51.83,51.83,51.83
5040,11519123,51.83,51.83,51.83,51.83,51.83
5041,11519193,59.5,59.5,59.5,59.5,59.5
5042,11519592,357,357,357,357,357
5043,11519613,357,357,357,357,357
5044,11519963,2.81,2.81,2.81,2.81,2.82
5045,11520271,2.1,2.1,2.1,2.1,2.1
5046,11520355,9.5,9.5,9.5,9.5,9.5
5047,11520376,14.5,14.5,14.5,14.5,14.5
5048,11520404,17,17,17,17,17
5049,11520523,12,12,12,12,12
5050,11520530,17.5,17.5,17.5,17.5,17.5
5051,11520614,16.5,16.5,16.5,16.5,16.5
5052,11520726,88.65,88.65,88.65,88.65,87
5053,11520740,154.65,154.65,154.65,154.65,119
5054,11520810,45.89,45.89,45.89,45.89,39.9
5055,11520852,29.29,29.29,29.29,29.29,26.41
5056,11520866,53.02,53.02,53.02,53.02,47.96
5057,11520915,144,144,144,144,144
5058,11521174,67,67,67,67,67
5059,11521293,49.9,49.9,49.9,49.9,43.9
5060,11521300,26.9,26.9,26.9,26.9,26.9
5061,11521713,139,139,139,139,139
5062,11522420,26,26,26,26,26
5063,11522434,49,49,49,49,49
5064,11522441,72,72,72,72,72
5065,11522546,282,282,282,282,282
5066,11523491,28.5,28.5,28.5,28.5,28.5
5067,11524681,369,369,369,369,369
5068,11524695,92,92,92,92,92
5069,11524702,88.7,88.7,88.7,88.7,92
5070,11524716,91.7,91.7,91.7,91.7,92
5071,11524723,109,109,109,109,109
5072,11524730,109,109,109,109,109
5073,11524744,139,139,139,139,139
5074,11524751,139,139,139,139,139
5075,11524765,139,139,139,139,139
5076,11524772,137,137,137,137,137
5077,11524786,139,139,139,139,139
5078,11525213,80.06,80.06,80.06,80.06,80.06
5079,11525241,100.64,100.64,100.64,100.64,100.64
5080,11525290,100.41,100.41,100.41,100.41,100.41
5081,11525311,62.87,62.87,62.87,62.87,62.87
5082,11525346,61.68,61.68,61.68,61.68,61.68
5083,11525773,7.79,7.79,7.79,7.79,7.79
5084,11526263,3.59,3.59,3.59,3.59,3.59
5085,11526466,4.8,4.8,4.8,4.8,4.8
5086,11526473,4.5,4.5,4.5,4.5,4.5
5087,11526480,5.46,5.46,5.46,5.46,5.46
5088,11526690,13.9,13.9,13.9,13.9,13.9
5089,11526774,47.9,47.9,47.9,47.9,47.9
5090,11526872,4.15,4.15,4.15,4.15,4.15
5091,11526900,5.49,5.49,5.49,5.49,5.49
5092,11526942,5.99,5.99,5.99,5.99,5.99
5093,11526956,6.52,6.52,6.52,6.52,6.52
5094,11526970,4.81,4.81,4.81,4.81,4.81
5095,11527040,6.64,6.64,6.64,6.64,6.64
5096,11527054,6.64,6.64,6.64,6.64,6.64
5097,11527061,6.64,6.64,6.64,6.64,6.64
5098,11527124,7.49,7.49,7.49,7.49,7.49
5099,11527201,21.9,21.9,21.9,21.9,21.9
5100,11527215,21.9,21.9,21.9,21.9,21.9
5101,11527376,18.9,18.9,18.9,18.9,18.9
5102,11527635,19.5,19.5,19.5,19.5,19.5
5103,11527642,46.9,46.9,46.9,46.9,46.9
5104,11527656,28.4,28.4,28.4,28.4,28.4
5105,11527663,46.9,46.9,46.9,46.9,46.9
5106,11527670,111,111,111,111,111
5107,11527705,219,219,219,219,219
5108,11527726,329,329,329,329,329
5109,11527733,709,709,709,709,709
5110,11527775,1.9,1.9,1.9,1.9,1.9
5111,11527782,1.9,1.9,1.9,1.9,1.9
5112,11527810,2.1,2.1,2.1,2.1,2.1
5113,11527824,2.9,2.9,2.9,2.9,2.9
5114,11527831,4.09,4.09,4.09,4.09,4.09
5115,11528006,124.45,124.45,124.45,124.45,124.45
5116,11528321,80.83,80.83,80.83,80.83,80.83
5117,11528461,79.9,79.9,79.9,79.9,79.9
5118,11528580,253,253,253,253,253
5119,11528622,45,45,45,45,45
5120,11528643,64,64,64,64,64
5121,11528664,49,49,49,49,49
5122,11528692,64,64,64,64,64
5123,11528706,49,49,49,49,49
5124,11528832,20.9,20.9,20.9,20.9,20.9
5125,11529112,5.98,5.98,5.98,5.98,5.98
5126,11529182,5.19,5.19,5.19,5.19,5.19
5127,11529224,5.19,5.19,5.19,5.19,5.19
5128,11529245,4.09,4.09,4.09,4.09,4.09
5129,11529336,5.92,5.92,5.92,5.92,5.92
5130,11529371,10.5,10.5,10.5,10.5,10.5
5131,11529385,9.99,9.99,9.99,9.99,9.99
5132,11529742,167,167,167,167,167
5133,11529791,110,110,110,110,110
5134,11529812,79.8,79.8,79.8,79.8,79.8
5135,11530064,12.9,12.9,12.9,12.9,12.9
5136,11530092,24.88,24.88,24.88,24.88,24.88
5137,11530281,48,48,48,48,48
5138,11530295,69,69,69,69,69
5139,11530393,99,99,99,99,99
5140,11530736,55.9,55.9,55.9,55.9,55.9
5141,11530743,55.9,55.9,55.9,55.9,55.9
5142,11530841,7.9,7.9,7.9,7.9,7.9
5143,11530855,7.9,7.9,7.9,7.9,7.5
5144,11530862,44.4,44.4,44.4,44.4,44.4
5145,11530876,41.9,41.9,41.9,41.9,41.9
5146,11531100,94.9,94.9,94.9,94.9,94.9
5147,11531135,101.24,101.24,101.24,101.24,101.24
5148,11531142,92.16,92.16,92.16,92.16,92.16
5149,11531205,20.7,20.7,20.7,20.7,20.7
5150,11531471,18.9,18.9,18.9,18.9,18.9
5151,11531996,15.15,15.15,15.15,15.15,15.15
5152,11532164,15.19,15.19,15.19,15.19,15.19
5153,11532220,15.19,15.19,15.19,15.19,15.19
5154,11534236,17.9,17.9,17.9,17.9,17.9
5155,11534264,21.9,21.9,21.9,21.9,21.9
5156,11534446,598.9,598.9,598.9,598.9,598.9
5157,11534453,558,558,558,558,558
5158,11534460,698,698,698,698,698
5159,11534474,997,997,997,997,997
5160,11534481,2390,2390,2390,2390,2390
5161,11534495,600,600,600,600,600
5162,11534502,688,688,688,688,688
5163,11534530,1244,1244,1244,1244,1244
5164,11534551,354.98,354.98,354.98,354.98,354.98
5165,11534565,237.71,237.71,237.71,237.71,237.71
5166,11534572,539,539,539,539,539
5167,11534586,418,418,418,418,418
5168,11534635,358,358,358,358,358
5169,11535314,1.85,1.85,1.85,1.85,1.85
5170,11535321,1.99,1.99,1.99,1.99,1.99
5171,11535335,7.49,7.49,7.49,7.49,7.49
5172,11535384,2.69,2.69,2.69,2.69,2.69
5173,11535664,26.85,26.85,26.85,26.85,26.85
5174,11535671,15.9,15.9,15.9,15.9,15.9
5175,11535902,9.99,9.99,9.99,9.99,9.99
5176,11536112,6.89,6.89,6.89,6.89,6.89
5177,11536224,10.5,10.5,10.5,10.5,10.5
5178,11536294,27.9,27.9,27.9,27.9,27.9
5179,11536301,26,26,26,26,26
5180,11536385,18.4,18.4,18.4,18.4,18.4
5181,11539171,699,699,699,699,699
5182,11539255,75.79,75.79,75.79,75.79,75.79
5183,11539654,99,99,99,99,99
5184,11539682,38.9,38.9,38.9,38.9,38.9
5185,11539696,1790,1790,1790,1790,1790
5186,11539703,365,365,365,365,365
5187,11539710,106.5,106.5,106.5,106.5,106.5
5188,11539815,8.99,8.99,8.99,8.99,8.99
5189,11540550,143,143,143,143,143
5190,11540620,21.9,21.9,21.9,21.9,21.9
5191,11541145,10.57,10.57,10.57,10.57,10.57
5192,11541152,13.48,13.48,13.48,13.48,13.48
5193,11541166,1.66,1.66,1.66,1.66,1.66
5194,11541474,789,789,789,789,789
5195,11542643,25.5,25.5,25.5,25.5,25.5
5196,11542706,1279,1279,1279,1279,1279
5197,11542755,35.9,35.9,35.9,35.9,35.9
5198,11542783,30.9,30.9,30.9,30.9,30.9
5199,11542811,116,116,116,116,116
5200,11543574,681.9,681.9,681.9,681.9,681.9
5201,11543581,736.9,736.9,736.9,736.9,736.9
5202,11544043,118,118,118,118,118
5203,11544071,178,178,178,178,178
5204,11544092,179,179,179,179,179
5205,11544106,31.75,31.75,31.75,31.75,31.75
5206,11544113,83.77,83.77,83.77,83.77,83.77
5207,11544120,79.09,79.09,79.09,79.09,79.09
5208,11544134,78.9,78.9,78.9,78.9,78.9
5209,11544274,14.34,14.34,14.34,14.34,14.34
5210,11544295,4.39,4.39,4.39,4.39,4.39
5211,11544302,4.39,4.39,4.39,4.39,4.39
5212,11544316,4.39,4.39,4.39,4.39,4.39
5213,11544365,2.9,2.9,2.9,2.9,2.9
5214,11544400,289,289,289,289,289
5215,11544414,118,118,118,118,118
5216,11545681,25.7,25.7,25.7,25.7,25.7
5217,11545751,128,128,128,128,128
5218,11546941,115,115,115,115,115
5219,11546962,115,115,115,115,115
5220,11547011,72,72,72,72,72
5221,11547025,19,19,19,19,19
5222,11547032,19.5,19.5,19.5,19.5,19.5
5223,11547046,17,17,17,17,17
5224,11547053,17,17,17,17,17
5225,11547060,76,76,76,76,76
5226,11547130,425,425,425,425,425
5227,11547144,289,289,289,289,289
5228,11547151,23.3,23.3,23.3,23.3,23.3
5229,11547242,149,149,149,149,149
5230,11547312,890.9,890.9,890.9,890.9,890.9
5231,11547333,87.9,87.9,87.9,87.9,87.9
5232,11547382,77.9,77.9,77.9,77.9,77.9
5233,11547396,57.9,57.9,57.9,57.9,57.9
5234,11547592,2628,2628,2628,2628,2628
5235,11547606,2783,2783,2783,2783,2783
5236,11547613,2847,2847,2847,2847,2847
5237,11547634,3462,3462,3462,3462,3462
5238,11548054,96.9,96.9,96.9,96.9,96.9
5239,11548061,58.9,58.9,58.9,58.9,58.9
5240,11548075,48.9,48.9,48.9,48.9,48.9
5241,11548082,55.9,55.9,55.9,55.9,55.9
5242,11548096,68.9,68.9,68.9,68.9,68.9
5243,11556860,61.4,61.4,61.4,61.4,61.4
5244,11557070,16.9,16.9,16.9,16.9,16.9
5245,11557161,258,258,258,258,258
5246,11557483,299,299,299,299,299
5247,11557672,39.85,39.85,39.85,39.85,39.85
5248,11557693,60.72,60.72,60.72,60.72,60.72
5249,11557721,55.18,55.18,55.18,55.18,55.18
5250,11557735,50.75,50.75,50.75,50.75,50.75
5251,11557791,70.66,70.66,70.66,70.66,70.66
5252,11557805,63.14,63.14,63.14,63.14,63.14
5253,11557826,64.47,64.47,64.47,64.47,64.47
5254,11558442,58.9,58.9,58.9,58.9,58.9
5255,11558526,449,449,449,449,449
5256,11558673,149,149,149,149,149
5257,11558694,269,269,269,269,269
5258,11558715,279,279,279,279,279
5259,11558785,449,449,449,449,449
5260,11558806,429,429,429,429,429
5261,11558841,259,259,259,259,259
5262,11558855,259,259,259,259,259
5263,11559065,159,159,159,159,159
5264,11559156,29.5,29.5,29.5,29.5,29.5
5265,11559205,88.5,88.5,88.5,88.5,88.5
5266,11559212,88,88,88,88,88
5267,11559226,78.9,78.9,78.9,78.9,78.9
5268,11559254,3.1,3.1,3.1,3.1,3.1
5269,11559730,3.69,3.69,3.69,3.69,3.69
5270,11560136,7.35,7.35,7.35,7.35,7.35
5271,11560143,12.9,12.9,12.9,12.9,12.9
5272,11560150,22.5,22.5,22.5,22.5,22.5
5273,11560850,385,385,385,385,385
5274,11561725,63,63,63,63,63
5275,11561746,32.5,32.5,32.5,32.5,32.5
5276,11562362,21.8,21.8,21.8,21.8,21.8
5277,11562950,85.1,85.1,85.1,85.1,85.1
5278,11562964,99.2,99.2,99.2,99.2,99.2
5279,11562971,31.9,31.9,31.9,31.9,31.9
5280,11564532,749,749,749,749,749
5281,11564665,799,799,799,799,799
5282,11564896,21,21,21,21,21
5283,11564903,25,25,25,25,25
5284,11564910,28,28,28,28,28
5285,11565050,13.9,13.9,13.9,13.9,13.9
5286,11565211,176,176,176,176,176
5287,11565225,289,289,289,289,289
5288,11565246,249,249,249,249,249
5289,11565393,157,157,157,157,157
5290,11565533,178,178,178,178,178
5291,11565652,1190,1190,1190,1190,1190
5292,11565666,1509,1509,1509,1509,1509
5293,11566086,26.9,26.9,26.9,26.9,26.9
5294,11566296,26.9,26.9,26.9,26.9,26.9
5295,11566303,26.9,26.9,26.9,26.9,26.9
5296,11566310,26.9,26.9,26.9,26.9,26.9
5297,11566324,26.9,26.9,26.9,26.9,26.9
5298,11566695,96.9,96.9,96.9,96.9,96.9
5299,11566905,182,182,182,182,182
5300,11566912,31.6,31.6,31.6,31.6,31.6
5301,11566926,84.3,84.3,84.3,84.3,84.3
5302,11567262,29.9,29.9,29.9,29.9,29.9
5303,11567591,31.74,31.74,31.74,31.74,31.74
5304,11567612,3.8,3.8,3.8,3.8,3.8
5305,11567626,8.9,8.9,8.9,8.9,8.9
5306,11567871,28.9,28.9,28.9,28.9,28.9
5307,11567885,28.9,28.9,28.9,28.9,28.9
5308,11568193,2847,2847,2847,2847,2847
5309,11568221,7.59,7.59,7.59,7.59,7.59
5310,11568242,5.99,5.99,5.99,5.99,5.99
5311,11568256,7.19,7.19,7.19,7.19,7.19
5312,11568263,6.59,6.59,6.59,6.59,6.59
5313,11568270,8.49,8.49,8.49,8.49,8.49
5314,11568284,10.1,10.1,10.1,10.1,10.1
5315,11568305,9.49,9.49,9.49,9.49,9.49
5316,11568410,22.9,22.9,22.9,22.9,22.9
5317,11568641,192.1,192.1,192.1,192.1,192.1
5318,11568655,864,864,864,864,768
5319,11568662,18.3,18.3,18.3,18.3,18.3
5320,11568676,29.9,29.9,29.9,29.9,29.9
5321,11568683,78.49,78.49,78.49,78.49,78.49
5322,11568690,88.3,88.3,88.3,88.3,88.3
5323,11568711,20.92,20.92,20.92,20.92,20.92
5324,11568725,18.44,18.44,18.44,18.44,18.44
5325,11568760,164.9,164.9,164.9,164.9,164.9
5326,11568865,148.9,148.9,148.9,148.9,159
5327,11568872,2.55,2.55,2.55,2.55,2.55
5328,11569040,38.9,38.9,38.9,38.9,38.9
5329,11569082,52,52,52,52,52
5330,11569096,52,52,52,52,52
5331,11569285,23.9,23.9,23.9,23.9,23.9
5332,11569306,26.9,26.9,26.9,26.9,26.9
5333,11569313,29.9,29.9,29.9,29.9,29.9
5334,11569460,4389,4389,4389,4389,4389
5335,11569474,71.5,71.5,71.5,71.5,71.5
5336,11569565,1.9,1.9,1.9,1.9,1.9
5337,11570461,2.89,2.89,2.89,2.89,2.89
5338,11570503,22.5,22.5,22.5,22.5,22.5
5339,11571175,43,43,43,43,43
5340,11571182,43,43,43,43,43
5341,11571196,85,85,85,85,85
5342,11571203,85,85,85,85,85
5343,11571210,129,129,129,129,129
5344,11571224,129,129,129,129,129
5345,11571413,6.49,6.49,6.49,6.49,6.49
5346,11571434,15.89,15.89,15.89,15.89,15.89
5347,11571455,4.99,4.99,4.99,4.99,4.99
5348,11571462,4.99,4.99,4.99,4.99,4.99
5349,11571476,21.5,21.5,21.5,21.5,21.5
5350,11571490,4.99,4.99,4.99,4.99,4.99
5351,11571504,18.49,18.49,18.49,18.49,18.49
5352,11571511,18.49,18.49,18.49,18.49,18.49
5353,11571525,4.99,4.99,4.99,4.99,4.99
5354,11571581,136.66,136.66,136.66,136.66,136.66
5355,11574451,19.8,19.8,19.8,19.8,19.8
5356,11574493,9.1,9.1,9.1,9.1,9.1
5357,11574864,7.6,7.6,7.6,7.6,7.6
5358,11574983,4.04,4.04,4.04,4.04,4.04
5359,11574990,5.58,5.58,5.58,5.58,5.58
5360,11575004,11.36,11.36,11.36,11.36,11.36
5361,11575074,295,295,295,295,295
5362,11575144,20.9,20.9,20.9,20.9,20.9
5363,11575151,24.92,24.92,24.92,24.92,24.92
5364,11575522,25.5,25.5,25.5,25.5,25.5
5365,11575550,25.5,25.5,25.5,25.5,25.5
5366,11575585,39,39,39,39,39
5367,11575921,1.74,1.74,1.74,1.74,1.74
5368,11575942,63.84,63.84,63.84,63.84,63.84
5369,11575963,63.84,63.84,63.84,63.84,63.84
5370,11575991,54.9,54.9,54.9,54.9,58
5371,11576005,45,45,45,45,45
5372,11576026,29,29,29,29,29
5373,11576033,29,29,29,29,29
5374,11576502,4.99,4.99,4.99,4.99,4.99
5375,11576516,6.99,6.99,6.99,6.99,6.99
5376,11576523,6.49,6.49,6.49,6.49,6.49
5377,11576530,6.99,6.99,6.99,6.99,6.99
5378,11576544,7.99,7.99,7.99,7.99,7.99
5379,11576551,8.99,8.99,8.99,8.99,8.99
5380,11576565,10.99,10.99,10.99,10.99,10.99
5381,11576600,1179,1179,1179,1179,1179
5382,11576670,399,399,399,399,399
5383,11576712,499,499,499,499,499
5384,11576726,199,199,199,199,199
5385,11576733,183,183,183,183,183
5386,11576845,65.95,65.95,65.95,65.95,65.95
5387,11576943,58.9,58.9,58.9,58.9,59.9
5388,11576992,33,33,33,33,33
5389,11577020,469,469,469,469,469
5390,11577132,80.8,80.8,80.8,80.8,80.8
5391,11577153,73.9,73.9,73.9,73.9,73.9
5392,11580765,80.84,80.84,80.84,80.84,80.84
5393,11580863,54.86,54.86,54.86,54.86,54.86
5394,11580905,54.86,54.86,54.86,54.86,54.86
5395,11583306,9.9,9.9,9.9,9.9,9.9
5396,11583313,9.9,9.9,9.9,9.9,9.9
5397,11583460,65.9,65.9,65.9,65.9,65.9
5398,11583810,5.73,5.73,5.73,5.73,5.73
5399,11583824,5.49,5.49,5.49,5.49,5.49
5400,11583831,5.49,5.49,5.49,5.49,5.49
5401,11583873,19.9,19.9,19.9,19.9,19.9
5402,11583880,38.9,38.9,38.9,38.9,38.9
5403,11583894,34.9,34.9,34.9,34.9,34.9
5404,11584223,35.9,35.9,35.9,35.9,35.9
5405,11584314,114,114,114,114,114
5406,11584321,55.9,55.9,55.9,55.9,55.9
5407,11584370,40.9,40.9,40.9,40.9,40.9
5408,11584384,27.9,27.9,27.9,27.9,27.9
5409,11584426,33.9,33.9,33.9,33.9,33.9
5410,11584433,37.9,37.9,37.9,37.9,37.9
5411,11584440,34.9,34.9,34.9,34.9,34.9
5412,11584475,34.9,34.9,34.9,34.9,34.9
5413,11584503,50.9,50.9,50.9,50.9,50.9
5414,11584510,26.9,26.9,26.9,26.9,26.9
5415,11584713,57.4,57.4,57.4,57.4,57.4
5416,11584930,22,22,22,22,22
5417,11584944,37,37,37,37,37
5418,11584986,39,39,39,39,39
5419,11585112,56.9,56.9,56.9,56.9,56.9
5420,11585224,45.9,45.9,45.9,45.9,45.9
5421,11586610,7.1,7.1,7.1,7.1,7.1
5422,11586750,21.9,21.9,21.9,21.9,21.9
5423,11586813,10.4,10.4,10.4,10.4,10.4
5424,11588206,8.9,8.9,8.9,8.9,8.9
5425,11588213,4.9,4.9,4.9,4.9,4.9
5426,11588234,14.9,14.9,14.9,14.9,14.9
5427,11588290,11.9,11.9,11.9,11.9,11.9
5428,11588794,24.9,24.9,24.9,24.9,24.9
5429,11588801,19.9,19.9,19.9,19.9,19.9
5430,11588815,23.9,23.9,23.9,23.9,23.9
5431,11588822,49.9,49.9,49.9,49.9,49.9
5432,11588836,24.9,24.9,24.9,24.9,24.9
5433,11588843,19.9,19.9,19.9,19.9,19.9
5434,11588850,23.9,23.9,23.9,23.9,23.9
5435,11588864,49.9,49.9,49.9,49.9,49.9
5436,11588955,19.9,19.9,19.9,19.9,19.9
5437,11588962,19.9,19.9,19.9,19.9,19.9
5438,11588976,47.9,47.9,47.9,47.9,47.9
5439,11588990,49.9,49.9,49.9,49.9,49.9
5440,11589214,34.9,34.9,34.9,34.9,34.9
5441,11589711,14.9,14.9,14.9,14.9,14.9
5442,11589753,23.9,23.9,23.9,23.9,23.9
5443,11589760,23.9,23.9,23.9,23.9,23.9
5444,11589886,31.9,31.9,31.9,31.9,31.9
5445,11590026,139,139,139,139,139
5446,11590033,105,105,105,105,105
5447,11590082,29.9,29.9,29.9,29.9,29.9
5448,11590222,46.9,46.9,46.9,46.9,46.9
5449,11590236,44.9,44.9,44.9,44.9,44.9
5450,11590313,15.9,15.9,15.9,15.9,15.9
5451,11590320,14.9,14.9,14.9,14.9,14.9
5452,11590341,5.99,5.99,5.99,5.99,5.99
5453,11590355,14.9,14.9,14.9,14.9,14.9
5454,11590474,30.9,30.9,30.9,30.9,30.9
5455,11590502,119,119,119,119,119
5456,11590572,449,449,449,449,449
5457,11590635,13.5,13.5,13.5,13.5,13.5
5458,11590796,52,52,52,52,52
5459,11590873,15.9,15.9,15.9,15.9,15.9
5460,11591293,499,499,499,499,499
5461,11591314,199,199,199,199,199
5462,11591685,479,479,479,479,479
5463,11591692,479,479,479,479,479
5464,11591804,20.7,20.7,20.7,20.7,20.7
5465,11591811,20.7,20.7,20.7,20.7,20.7
5466,11591853,2649,2649,2649,2649,2649
5467,11591860,3298,3298,3298,3298,3299
5468,11591902,16.9,16.9,16.9,16.9,15.42
5469,11592210,199,199,199,199,199
5470,11592812,83.98,83.98,83.98,83.98,83.98
5471,11592826,83.98,83.98,83.98,83.98,83.98
5472,11592833,83.98,83.98,83.98,83.98,83.98
5473,11592875,94.9,94.9,94.9,94.9,94.9
